.HEADER
..NAMES
Time,V U2.B7&A7
2.50353e-08,1.1810
2.50586e-08,1.1906
2.50818e-08,1.2084
2.51051e-08,1.2164
2.51284e-08,1.2147
2.51516e-08,1.2119
2.51749e-08,1.2142
2.51982e-08,1.2191
2.52214e-08,1.2188
2.52447e-08,1.2126
2.52680e-08,1.2040
2.52912e-08,1.1959
2.53145e-08,1.1879
2.53378e-08,1.1728
2.53610e-08,1.1376
2.53843e-08,1.0601
2.54076e-08,0.9430
2.54308e-08,0.8385
2.54541e-08,0.7696
2.54774e-08,0.7200
2.55006e-08,0.6797
2.55239e-08,0.6470
2.55472e-08,0.6280
2.55704e-08,0.6089
2.55937e-08,0.5837
2.56170e-08,0.5694
2.56402e-08,0.5656
2.56635e-08,0.5580
2.56868e-08,0.5386
2.57100e-08,0.5182
2.57333e-08,0.5108
2.57566e-08,0.5131
2.57798e-08,0.5153
2.58031e-08,0.5108
2.58264e-08,0.5017
2.58496e-08,0.4956
2.58729e-08,0.4951
2.58962e-08,0.4988
2.59194e-08,0.5048
2.59427e-08,0.5133
2.59660e-08,0.5283
2.59892e-08,0.5606
2.60125e-08,0.6448
2.60358e-08,0.7786
2.60590e-08,0.8957
2.60823e-08,0.9775
2.61056e-08,1.0429
2.61288e-08,1.0974
2.61521e-08,1.1371
2.61754e-08,1.1548
2.61986e-08,1.1684
2.62219e-08,1.1862
2.62452e-08,1.1914
2.62684e-08,1.1844
2.62917e-08,1.1826
2.63150e-08,1.1959
2.63382e-08,1.2111
2.63615e-08,1.2158
2.63848e-08,1.2137
2.64080e-08,1.2124
2.64313e-08,1.2157
2.64546e-08,1.2193
2.64778e-08,1.2171
2.65011e-08,1.2103
2.65244e-08,1.2018
2.65476e-08,1.1938
2.65709e-08,1.1847
2.65942e-08,1.1652
2.66174e-08,1.1212
2.66407e-08,1.0287
2.66640e-08,0.9093
2.66872e-08,0.8164
2.67105e-08,0.7561
2.67338e-08,0.7098
2.67570e-08,0.6705
2.67803e-08,0.6413
2.68036e-08,0.6249
2.68269e-08,0.6033
2.68501e-08,0.5790
2.68734e-08,0.5685
2.68967e-08,0.5653
2.69199e-08,0.5544
2.69432e-08,0.5323
2.69665e-08,0.5147
2.69897e-08,0.5111
2.70130e-08,0.5144
2.70363e-08,0.5150
2.70595e-08,0.5082
2.70828e-08,0.4992
2.71061e-08,0.4948
2.71293e-08,0.4959
2.71526e-08,0.5005
2.71759e-08,0.5069
2.71991e-08,0.5165
2.72224e-08,0.5343
2.72457e-08,0.5757
2.72689e-08,0.6775
2.72922e-08,0.8137
2.73155e-08,0.9218
2.73387e-08,0.9972
2.73620e-08,1.0585
2.73853e-08,1.1097
2.74085e-08,1.1437
2.74318e-08,1.1581
2.74551e-08,1.1730
2.74783e-08,1.1887
2.75016e-08,1.1902
2.75249e-08,1.1826
2.75481e-08,1.1845
2.75714e-08,1.2002
2.75947e-08,1.2135
2.76179e-08,1.2161
2.76412e-08,1.2132
2.76645e-08,1.2126
2.76877e-08,1.2167
2.77110e-08,1.2194
2.77343e-08,1.2160
2.77575e-08,1.2084
2.77808e-08,1.1996
2.78041e-08,1.1914
2.78273e-08,1.1807
2.78506e-08,1.1558
2.78739e-08,1.0998
2.78971e-08,0.9925
2.79204e-08,0.8776
2.79437e-08,0.7983
2.79669e-08,0.7432
2.79902e-08,0.6981
2.80135e-08,0.6612
2.80367e-08,0.6370
2.80600e-08,0.6213
2.80833e-08,0.5958
2.81065e-08,0.5743
2.81298e-08,0.5684
2.81531e-08,0.5644
2.81763e-08,0.5490
2.81996e-08,0.5258
2.82229e-08,0.5126
2.82461e-08,0.5123
2.82694e-08,0.5154
2.82927e-08,0.5136
2.83159e-08,0.5053
2.83392e-08,0.4974
2.83625e-08,0.4949
2.83857e-08,0.4969
2.84090e-08,0.5020
2.84323e-08,0.5091
2.84555e-08,0.5205
2.84788e-08,0.5418
2.85021e-08,0.5968
2.85253e-08,0.7146
2.85486e-08,0.8498
2.85719e-08,0.9473
2.85951e-08,1.0165
2.86184e-08,1.0741
2.86417e-08,1.1227
2.86649e-08,1.1506
2.86882e-08,1.1622
2.87115e-08,1.1778
2.87347e-08,1.1911
2.87580e-08,1.1889
2.87813e-08,1.1815
2.88045e-08,1.1874
2.88278e-08,1.2047
2.88511e-08,1.2158
2.88743e-08,1.2158
2.88976e-08,1.2124
2.89209e-08,1.2131
2.89441e-08,1.2179
2.89674e-08,1.2194
2.89907e-08,1.2145
2.90139e-08,1.2060
2.90372e-08,1.1972
2.90605e-08,1.1891
2.90838e-08,1.1759
2.91070e-08,1.1449
2.91303e-08,1.0755
2.91536e-08,0.9605
2.91768e-08,0.8537
2.92001e-08,0.7819
2.92234e-08,0.7289
2.92466e-08,0.6867
2.92699e-08,0.6526
2.92932e-08,0.6324
2.93164e-08,0.6143
2.93397e-08,0.5878
2.93630e-08,0.5712
2.93862e-08,0.5673
2.94095e-08,0.5611
2.94328e-08,0.5425
2.94560e-08,0.5209
2.94793e-08,0.5117
2.95026e-08,0.5130
2.95258e-08,0.5154
2.95491e-08,0.5119
2.95724e-08,0.5031
2.95956e-08,0.4964
2.96189e-08,0.4949
2.96422e-08,0.4978
2.96654e-08,0.5035
2.96887e-08,0.5116
2.97120e-08,0.5250
2.97352e-08,0.5520
2.97585e-08,0.6255
2.97818e-08,0.7585
2.98050e-08,0.8852
2.98283e-08,0.9698
2.98516e-08,1.0348
2.98748e-08,1.0916
2.98981e-08,1.1354
2.99214e-08,1.1553
2.99446e-08,1.1659
2.99679e-08,1.1840
2.99912e-08,1.1931
3.00144e-08,1.1865
3.00377e-08,1.1810
3.00610e-08,1.1923
3.00842e-08,1.2099
3.01075e-08,1.2167
3.01308e-08,1.2144
3.01540e-08,1.2118
3.01773e-08,1.2146
3.02006e-08,1.2194
3.02238e-08,1.2185
3.02471e-08,1.2118
3.02704e-08,1.2032
3.02936e-08,1.1951
3.03169e-08,1.1868
3.03402e-08,1.1703
3.03634e-08,1.1320
3.03867e-08,1.0487
3.04100e-08,0.9307
3.04332e-08,0.8302
3.04565e-08,0.7642
3.04798e-08,0.7155
3.05030e-08,0.6757
3.05263e-08,0.6446
3.05496e-08,0.6266
3.05728e-08,0.6063
3.05961e-08,0.5814
3.06194e-08,0.5688
3.06426e-08,0.5653
3.06659e-08,0.5565
3.06892e-08,0.5361
3.07124e-08,0.5168
3.07357e-08,0.5109
3.07590e-08,0.5135
3.07822e-08,0.5151
3.08055e-08,0.5099
3.08288e-08,0.5009
3.08520e-08,0.4954
3.08753e-08,0.4953
3.08986e-08,0.4993
3.09218e-08,0.5055
3.09451e-08,0.5144
3.09684e-08,0.5304
3.09916e-08,0.5661
3.10149e-08,0.6575
3.10382e-08,0.7930
3.10614e-08,0.9058
3.10847e-08,0.9847
3.11080e-08,1.0490
3.11312e-08,1.1027
3.11545e-08,1.1402
3.11778e-08,1.1560
3.12010e-08,1.1703
3.12243e-08,1.1877
3.12476e-08,1.1912
3.12708e-08,1.1836
3.12941e-08,1.1833
3.13174e-08,1.1978
3.13406e-08,1.2122
3.13639e-08,1.2157
3.13872e-08,1.2133
3.14105e-08,1.2124
3.14337e-08,1.2163
3.14570e-08,1.2195
3.14803e-08,1.2166
3.15035e-08,1.2094
3.15268e-08,1.2009
3.15501e-08,1.1930
3.15733e-08,1.1834
3.15966e-08,1.1622
3.16199e-08,1.1145
3.16431e-08,1.0170
3.16664e-08,0.8985
3.16897e-08,0.8090
3.17129e-08,0.7505
3.17362e-08,0.7053
3.17595e-08,0.6668
3.17827e-08,0.6391
3.18060e-08,0.6229
3.18293e-08,0.6004
3.18525e-08,0.5772
3.18758e-08,0.5680
3.18991e-08,0.5646
3.19223e-08,0.5525
3.19456e-08,0.5301
3.19689e-08,0.5138
3.19921e-08,0.5112
3.20154e-08,0.5146
3.20387e-08,0.5146
3.20619e-08,0.5073
3.20852e-08,0.4985
3.21085e-08,0.4947
3.21317e-08,0.4962
3.21550e-08,0.5011
3.21783e-08,0.5077
3.22015e-08,0.5178
3.22248e-08,0.5369
3.22481e-08,0.5830
3.22713e-08,0.6908
3.22946e-08,0.8258
3.23179e-08,0.9296
3.23411e-08,1.0036
3.23644e-08,1.0640
3.23877e-08,1.1139
3.24109e-08,1.1455
3.24342e-08,1.1591
3.24575e-08,1.1749
3.24807e-08,1.1897
3.25040e-08,1.1894
3.25273e-08,1.1821
3.25505e-08,1.1858
3.25738e-08,1.2019
3.25971e-08,1.2141
3.26203e-08,1.2158
3.26436e-08,1.2130
3.26669e-08,1.2130
3.26901e-08,1.2172
3.27134e-08,1.2192
3.27367e-08,1.2153
3.27599e-08,1.2074
3.27832e-08,1.1987
3.28065e-08,1.1906
3.28297e-08,1.1790
3.28530e-08,1.1519
3.28763e-08,1.0911
3.28995e-08,0.9800
3.29228e-08,0.8677
3.29461e-08,0.7920
3.29693e-08,0.7383
3.29926e-08,0.6942
3.30159e-08,0.6581
3.30391e-08,0.6354
3.30624e-08,0.6193
3.30857e-08,0.5931
3.31089e-08,0.5732
3.31322e-08,0.5682
3.31555e-08,0.5635
3.31787e-08,0.5467
3.32020e-08,0.5237
3.32253e-08,0.5120
3.32485e-08,0.5126
3.32718e-08,0.5156
3.32951e-08,0.5130
3.33183e-08,0.5042
3.33416e-08,0.4969
3.33649e-08,0.4949
3.33881e-08,0.4974
3.34114e-08,0.5027
3.34347e-08,0.5100
3.34579e-08,0.5221
3.34812e-08,0.5452
3.35045e-08,0.6060
3.35277e-08,0.7285
3.35510e-08,0.8614
3.35743e-08,0.9549
3.35975e-08,1.0225
3.36208e-08,1.0792
3.36441e-08,1.1263
3.36673e-08,1.1519
3.36906e-08,1.1633
3.37139e-08,1.1795
3.37372e-08,1.1914
3.37604e-08,1.1880
3.37837e-08,1.1813
3.38070e-08,1.1889
3.38302e-08,1.2063
3.38535e-08,1.2161
3.38768e-08,1.2155
3.39000e-08,1.2122
3.39233e-08,1.2135
3.39466e-08,1.2183
3.39698e-08,1.2192
3.39931e-08,1.2138
3.40164e-08,1.2050
3.40396e-08,1.1963
3.40629e-08,1.1881
3.40862e-08,1.1737
3.41094e-08,1.1400
3.41327e-08,1.0647
3.41560e-08,0.9476
3.41792e-08,0.8445
3.42025e-08,0.7761
3.42258e-08,0.7243
3.42490e-08,0.6828
3.42723e-08,0.6499
3.42956e-08,0.6311
3.43188e-08,0.6120
3.43421e-08,0.5853
3.43654e-08,0.5705
3.43886e-08,0.5672
3.44119e-08,0.5599
3.44352e-08,0.5401
3.44584e-08,0.5192
3.44817e-08,0.5115
3.45050e-08,0.5134
3.45282e-08,0.5154
3.45515e-08,0.5110
3.45748e-08,0.5022
3.45980e-08,0.4960
3.46213e-08,0.4951
3.46446e-08,0.4983
3.46678e-08,0.5042
3.46911e-08,0.5126
3.47144e-08,0.5270
3.47376e-08,0.5565
3.47609e-08,0.6367
3.47842e-08,0.7724
3.48074e-08,0.8953
3.48307e-08,0.9769
3.48540e-08,1.0407
3.48772e-08,1.0966
3.49005e-08,1.1384
3.49238e-08,1.1563
3.49470e-08,1.1674
3.49703e-08,1.1855
3.49936e-08,1.1929
3.50168e-08,1.1856
3.50401e-08,1.1813
3.50634e-08,1.1941
3.50866e-08,1.2111
3.51099e-08,1.2168
3.51332e-08,1.2140
3.51564e-08,1.2118
3.51797e-08,1.2151
3.52030e-08,1.2196
3.52262e-08,1.2181
3.52495e-08,1.2111
3.52728e-08,1.2023
3.52960e-08,1.1943
3.53193e-08,1.1857
3.53426e-08,1.1675
3.53658e-08,1.1259
3.53891e-08,1.0369
3.54124e-08,0.9187
3.54356e-08,0.8223
3.54589e-08,0.7590
3.54822e-08,0.7112
3.55054e-08,0.6720
3.55287e-08,0.6424
3.55520e-08,0.6252
3.55752e-08,0.6037
3.55985e-08,0.5794
3.56218e-08,0.5684
3.56450e-08,0.5651
3.56683e-08,0.5549
3.56916e-08,0.5337
3.57148e-08,0.5156
3.57381e-08,0.5111
3.57614e-08,0.5139
3.57846e-08,0.5149
3.58079e-08,0.5089
3.58312e-08,0.5001
3.58544e-08,0.4952
3.58777e-08,0.4956
3.59010e-08,0.4998
3.59242e-08,0.5063
3.59475e-08,0.5157
3.59708e-08,0.5328
3.59940e-08,0.5723
3.60173e-08,0.6707
3.60406e-08,0.8072
3.60638e-08,0.9157
3.60871e-08,0.9922
3.61104e-08,1.0553
3.61337e-08,1.1080
3.61569e-08,1.1431
3.61802e-08,1.1573
3.62035e-08,1.1723
3.62267e-08,1.1891
3.62500e-08,1.1908
3.62733e-08,1.1830
3.62965e-08,1.1841
3.63198e-08,1.1997
3.63431e-08,1.2132
3.63663e-08,1.2157
3.63896e-08,1.2130
3.64129e-08,1.2126
3.64361e-08,1.2168
3.64594e-08,1.2195
3.64827e-08,1.2160
3.65059e-08,1.2085
3.65292e-08,1.2000
3.65525e-08,1.1922
3.65757e-08,1.1820
3.65990e-08,1.1589
3.66223e-08,1.1071
3.66455e-08,1.0052
3.66688e-08,0.8879
3.66921e-08,0.8018
3.67153e-08,0.7451
3.67386e-08,0.7009
3.67619e-08,0.6632
3.67851e-08,0.6369
3.68084e-08,0.6208
3.68317e-08,0.5974
3.68549e-08,0.5755
3.68782e-08,0.5675
3.69015e-08,0.5637
3.69247e-08,0.5504
3.69480e-08,0.5279
3.69713e-08,0.5129
3.69945e-08,0.5113
3.70178e-08,0.5148
3.70411e-08,0.5142
3.70643e-08,0.5064
3.70876e-08,0.4979
3.71109e-08,0.4946
3.71341e-08,0.4965
3.71574e-08,0.5016
3.71807e-08,0.5085
3.72039e-08,0.5192
3.72272e-08,0.5397
3.72505e-08,0.5909
3.72737e-08,0.7043
3.72970e-08,0.8375
3.73203e-08,0.9372
3.73435e-08,1.0099
3.73668e-08,1.0692
3.73901e-08,1.1177
3.74133e-08,1.1471
3.74366e-08,1.1602
3.74599e-08,1.1768
3.74831e-08,1.1903
3.75064e-08,1.1886
3.75297e-08,1.1819
3.75529e-08,1.1872
3.75762e-08,1.2036
3.75995e-08,1.2145
3.76227e-08,1.2155
3.76460e-08,1.2128
3.76693e-08,1.2133
3.76925e-08,1.2177
3.77158e-08,1.2190
3.77391e-08,1.2145
3.77623e-08,1.2065
3.77856e-08,1.1979
3.78089e-08,1.1898
3.78321e-08,1.1772
3.78554e-08,1.1478
3.78787e-08,1.0817
3.79019e-08,0.9674
3.79252e-08,0.8581
3.79485e-08,0.7856
3.79717e-08,0.7334
3.79950e-08,0.6903
3.80183e-08,0.6550
3.80415e-08,0.6338
3.80648e-08,0.6171
3.80881e-08,0.5905
3.81113e-08,0.5722
3.81346e-08,0.5680
3.81579e-08,0.5624
3.81811e-08,0.5443
3.82044e-08,0.5218
3.82277e-08,0.5116
3.82509e-08,0.5129
3.82742e-08,0.5157
3.82975e-08,0.5123
3.83207e-08,0.5032
3.83440e-08,0.4963
3.83673e-08,0.4950
3.83905e-08,0.4979
3.84138e-08,0.5034
3.84371e-08,0.5110
3.84603e-08,0.5238
3.84836e-08,0.5490
3.85069e-08,0.6168
3.85302e-08,0.7457
3.85534e-08,0.8757
3.85767e-08,0.9642
3.86000e-08,1.0300
3.86232e-08,1.0860
3.86465e-08,1.1311
3.86698e-08,1.1538
3.86930e-08,1.1647
3.87163e-08,1.1817
3.87396e-08,1.1921
3.87628e-08,1.1869
3.87861e-08,1.1809
3.88094e-08,1.1907
3.88326e-08,1.2083
3.88559e-08,1.2167
3.88792e-08,1.2151
3.89024e-08,1.2119
3.89257e-08,1.2139
3.89490e-08,1.2188
3.89722e-08,1.2190
3.89955e-08,1.2130
3.90188e-08,1.2041
3.90420e-08,1.1955
3.90653e-08,1.1871
3.90886e-08,1.1712
3.91118e-08,1.1345
3.91351e-08,1.0535
3.91584e-08,0.9350
3.91816e-08,0.8358
3.92049e-08,0.7703
3.92282e-08,0.7196
3.92514e-08,0.6790
3.92747e-08,0.6475
3.92980e-08,0.6297
3.93212e-08,0.6094
3.93445e-08,0.5830
3.93678e-08,0.5699
3.93910e-08,0.5670
3.94143e-08,0.5584
3.94376e-08,0.5375
3.94608e-08,0.5177
3.94841e-08,0.5115
3.95074e-08,0.5138
3.95306e-08,0.5153
3.95539e-08,0.5102
3.95772e-08,0.5013
3.96004e-08,0.4957
3.96237e-08,0.4953
3.96470e-08,0.4989
3.96702e-08,0.5050
3.96935e-08,0.5138
3.97168e-08,0.5290
3.97400e-08,0.5615
3.97633e-08,0.6485
3.97866e-08,0.7855
3.98098e-08,0.9041
3.98331e-08,0.9832
3.98564e-08,1.0461
3.98796e-08,1.1011
3.99029e-08,1.1408
3.99262e-08,1.1570
3.99494e-08,1.1690
3.99727e-08,1.1867
3.99960e-08,1.1925
4.00192e-08,1.1846
4.00425e-08,1.1819
4.00658e-08,1.1959
4.00890e-08,1.2121
4.01123e-08,1.2167
4.01356e-08,1.2137
4.01588e-08,1.2119
4.01821e-08,1.2156
4.02054e-08,1.2197
4.02286e-08,1.2176
4.02519e-08,1.2102
4.02752e-08,1.2014
4.02984e-08,1.1935
4.03217e-08,1.1845
4.03450e-08,1.1646
4.03682e-08,1.1192
4.03915e-08,1.0248
4.04148e-08,0.9070
4.04380e-08,0.8149
4.04613e-08,0.7538
4.04846e-08,0.7069
4.05078e-08,0.6685
4.05311e-08,0.6405
4.05544e-08,0.6237
4.05776e-08,0.6011
4.06009e-08,0.5775
4.06242e-08,0.5681
4.06474e-08,0.5647
4.06707e-08,0.5532
4.06940e-08,0.5313
4.07173e-08,0.5146
4.07405e-08,0.5113
4.07638e-08,0.5143
4.07871e-08,0.5146
4.08103e-08,0.5080
4.08336e-08,0.4993
4.08569e-08,0.4950
4.08801e-08,0.4958
4.09034e-08,0.5004
4.09267e-08,0.5070
4.09499e-08,0.5170
4.09732e-08,0.5353
4.09965e-08,0.5792
4.10197e-08,0.6845
4.10430e-08,0.8211
4.10663e-08,0.9253
4.10895e-08,0.9996
4.11128e-08,1.0617
4.11361e-08,1.1132
4.11593e-08,1.1458
4.11826e-08,1.1586
4.12059e-08,1.1743
4.12291e-08,1.1902
4.12524e-08,1.1903
4.12757e-08,1.1824
4.12989e-08,1.1852
4.13222e-08,1.2016
4.13455e-08,1.2141
4.13687e-08,1.2155
4.13920e-08,1.2127
4.14153e-08,1.2129
4.14385e-08,1.2174
4.14618e-08,1.2195
4.14851e-08,1.2154
4.15083e-08,1.2076
4.15316e-08,1.1992
4.15549e-08,1.1914
4.15781e-08,1.1805
4.16014e-08,1.1553
4.16247e-08,1.0991
4.16479e-08,0.9932
4.16712e-08,0.8775
4.16945e-08,0.7948
4.17177e-08,0.7397
4.17410e-08,0.6965
4.17643e-08,0.6596
4.17875e-08,0.6348
4.18108e-08,0.6185
4.18341e-08,0.5945
4.18573e-08,0.5739
4.18806e-08,0.5669
4.19039e-08,0.5627
4.19271e-08,0.5482
4.19504e-08,0.5258
4.19737e-08,0.5122
4.19969e-08,0.5115
4.20202e-08,0.5150
4.20435e-08,0.5137
4.20667e-08,0.5055
4.20900e-08,0.4974
4.21133e-08,0.4946
4.21365e-08,0.4969
4.21598e-08,0.5022
4.21831e-08,0.5093
4.22063e-08,0.5207
4.22296e-08,0.5429
4.22529e-08,0.6000
4.22761e-08,0.7189
4.22994e-08,0.8498
4.23227e-08,0.9455
4.23459e-08,1.0168
4.23692e-08,1.0750
4.23925e-08,1.1220
4.24157e-08,1.1489
4.24390e-08,1.1616
4.24623e-08,1.1789
4.24855e-08,1.1909
4.25088e-08,1.1878
4.25321e-08,1.1817
4.25553e-08,1.1888
4.25786e-08,1.2053
4.26019e-08,1.2150
4.26251e-08,1.2152
4.26484e-08,1.2126
4.26717e-08,1.2138
4.26949e-08,1.2181
4.27182e-08,1.2188
4.27415e-08,1.2137
4.27647e-08,1.2055
4.27880e-08,1.1971
4.28113e-08,1.1889
4.28345e-08,1.1752
4.28578e-08,1.1433
4.28811e-08,1.0718
4.29043e-08,0.9550
4.29276e-08,0.8489
4.29509e-08,0.7794
4.29742e-08,0.7285
4.29974e-08,0.6863
4.30207e-08,0.6520
4.30440e-08,0.6322
4.30672e-08,0.6146
4.30905e-08,0.5879
4.31138e-08,0.5713
4.31370e-08,0.5676
4.31603e-08,0.5611
4.31836e-08,0.5419
4.32068e-08,0.5200
4.32301e-08,0.5113
4.32534e-08,0.5133
4.32766e-08,0.5157
4.32999e-08,0.5115
4.33232e-08,0.5023
4.33464e-08,0.4959
4.33697e-08,0.4951
4.33930e-08,0.4985
4.34162e-08,0.5041
4.34395e-08,0.5120
4.34628e-08,0.5256
4.34860e-08,0.5532
4.35093e-08,0.6279
4.35326e-08,0.7600
4.35558e-08,0.8862
4.35791e-08,0.9712
4.36024e-08,1.0358
4.36256e-08,1.0909
4.36489e-08,1.1341
4.36722e-08,1.1547
4.36954e-08,1.1661
4.37187e-08,1.1833
4.37420e-08,1.1920
4.37652e-08,1.1858
4.37885e-08,1.1811
4.38118e-08,1.1925
4.38350e-08,1.2097
4.38583e-08,1.2168
4.38816e-08,1.2147
4.39048e-08,1.2119
4.39281e-08,1.2145
4.39514e-08,1.2191
4.39746e-08,1.2185
4.39979e-08,1.2121
4.40212e-08,1.2032
4.40444e-08,1.1946
4.40677e-08,1.1860
4.40910e-08,1.1685
4.41142e-08,1.1286
4.41375e-08,1.0418
4.41608e-08,0.9228
4.41840e-08,0.8277
4.42073e-08,0.7648
4.42306e-08,0.7152
4.42538e-08,0.6753
4.42771e-08,0.6452
4.43004e-08,0.6283
4.43236e-08,0.6068
4.43469e-08,0.5808
4.43702e-08,0.5695
4.43934e-08,0.5668
4.44167e-08,0.5568
4.44400e-08,0.5351
4.44632e-08,0.5163
4.44865e-08,0.5116
4.45098e-08,0.5142
4.45330e-08,0.5151
4.45563e-08,0.5092
4.45796e-08,0.5004
4.46028e-08,0.4954
4.46261e-08,0.4955
4.46494e-08,0.4994
4.46726e-08,0.5057
4.46959e-08,0.5149
4.47192e-08,0.5311
4.47424e-08,0.5671
4.47657e-08,0.6610
4.47890e-08,0.7993
4.48122e-08,0.9137
4.48355e-08,0.9904
4.48588e-08,1.0521
4.48820e-08,1.1062
4.49053e-08,1.1436
4.49286e-08,1.1582
4.49518e-08,1.1709
4.49751e-08,1.1881
4.49984e-08,1.1921
4.50216e-08,1.1838
4.50449e-08,1.1827
4.50682e-08,1.1978
4.50914e-08,1.2131
4.51147e-08,1.2167
4.51380e-08,1.2134
4.51612e-08,1.2120
4.51845e-08,1.2161
4.52078e-08,1.2198
4.52310e-08,1.2171
4.52543e-08,1.2094
4.52776e-08,1.2006
4.53008e-08,1.1926
4.53241e-08,1.1830
4.53474e-08,1.1610
4.53707e-08,1.1116
4.53939e-08,1.0122
4.54172e-08,0.8954
4.54405e-08,0.8075
4.54637e-08,0.7484
4.54870e-08,0.7026
4.55103e-08,0.6649
4.55335e-08,0.6384
4.55568e-08,0.6219
4.55801e-08,0.5983
4.56033e-08,0.5758
4.56266e-08,0.5678
4.56499e-08,0.5642
4.56731e-08,0.5513
4.56964e-08,0.5291
4.57197e-08,0.5137
4.57429e-08,0.5115
4.57662e-08,0.5146
4.57895e-08,0.5142
4.58127e-08,0.5071
4.58360e-08,0.4986
4.58593e-08,0.4949
4.58825e-08,0.4961
4.59058e-08,0.5009
4.59291e-08,0.5078
4.59523e-08,0.5184
4.59756e-08,0.5380
4.59989e-08,0.5869
4.60221e-08,0.6988
4.60454e-08,0.8346
4.60687e-08,0.9346
4.60919e-08,1.0069
4.61152e-08,1.0679
4.61385e-08,1.1180
4.61617e-08,1.1480
4.61850e-08,1.1598
4.62083e-08,1.1763
4.62315e-08,1.1912
4.62548e-08,1.1897
4.62781e-08,1.1818
4.63013e-08,1.1863
4.63246e-08,1.2034
4.63479e-08,1.2148
4.63711e-08,1.2154
4.63944e-08,1.2125
4.64177e-08,1.2131
4.64409e-08,1.2179
4.64642e-08,1.2194
4.64875e-08,1.2147
4.65107e-08,1.2067
4.65340e-08,1.1983
4.65573e-08,1.1905
4.65805e-08,1.1788
4.66038e-08,1.1515
4.66271e-08,1.0906
4.66503e-08,0.9812
4.66736e-08,0.8675
4.66969e-08,0.7882
4.67201e-08,0.7347
4.67434e-08,0.6924
4.67667e-08,0.6563
4.67899e-08,0.6329
4.68132e-08,0.6162
4.68365e-08,0.5918
4.68597e-08,0.5726
4.68830e-08,0.5665
4.69063e-08,0.5617
4.69295e-08,0.5460
4.69528e-08,0.5238
4.69761e-08,0.5117
4.69993e-08,0.5118
4.70226e-08,0.5152
4.70459e-08,0.5131
4.70691e-08,0.5046
4.70924e-08,0.4969
4.71157e-08,0.4946
4.71389e-08,0.4973
4.71622e-08,0.5028
4.71855e-08,0.5102
4.72087e-08,0.5225
4.72320e-08,0.5469
4.72553e-08,0.6103
4.72785e-08,0.7340
4.73018e-08,0.8621
4.73251e-08,0.9542
4.73483e-08,1.0240
4.73716e-08,1.0811
4.73949e-08,1.1263
4.74181e-08,1.1507
4.74414e-08,1.1633
4.74647e-08,1.1809
4.74879e-08,1.1913
4.75112e-08,1.1870
4.75345e-08,1.1818
4.75577e-08,1.1904
4.75810e-08,1.2068
4.76043e-08,1.2153
4.76275e-08,1.2149
4.76508e-08,1.2125
4.76741e-08,1.2142
4.76973e-08,1.2185
4.77206e-08,1.2184
4.77439e-08,1.2128
4.77672e-08,1.2046
4.77904e-08,1.1963
4.78137e-08,1.1880
4.78370e-08,1.1730
4.78602e-08,1.1384
4.78835e-08,1.0615
4.79068e-08,0.9429
4.79300e-08,0.8401
4.79533e-08,0.7734
4.79766e-08,0.7237
4.79998e-08,0.6823
4.80231e-08,0.6491
4.80464e-08,0.6306
4.80696e-08,0.6121
4.80929e-08,0.5855
4.81162e-08,0.5705
4.81394e-08,0.5673
4.81627e-08,0.5597
4.81860e-08,0.5394
4.82092e-08,0.5183
4.82325e-08,0.5111
4.82558e-08,0.5136
4.82790e-08,0.5157
4.83023e-08,0.5107
4.83256e-08,0.5014
4.83488e-08,0.4955
4.83721e-08,0.4953
4.83954e-08,0.4990
4.84186e-08,0.5048
4.84419e-08,0.5130
4.84652e-08,0.5275
4.84884e-08,0.5580
4.85117e-08,0.6396
4.85350e-08,0.7741
4.85582e-08,0.8960
4.85815e-08,0.9779
4.86048e-08,1.0415
4.86280e-08,1.0958
4.86513e-08,1.1368
4.86746e-08,1.1556
4.86978e-08,1.1676
4.87211e-08,1.1849
4.87444e-08,1.1917
4.87676e-08,1.1848
4.87909e-08,1.1816
4.88142e-08,1.1945
4.88374e-08,1.2109
4.88607e-08,1.2167
4.88840e-08,1.2143
4.89072e-08,1.2119
4.89305e-08,1.2150
4.89538e-08,1.2193
4.89770e-08,1.2180
4.90003e-08,1.2112
4.90236e-08,1.2023
4.90468e-08,1.1938
4.90701e-08,1.1848
4.90934e-08,1.1657
4.91166e-08,1.1223
4.91399e-08,1.0299
4.91632e-08,0.9110
4.91864e-08,0.8201
4.92097e-08,0.7595
4.92330e-08,0.7109
4.92562e-08,0.6718
4.92795e-08,0.6430
4.93028e-08,0.6268
4.93260e-08,0.6042
4.93493e-08,0.5789
4.93726e-08,0.5693
4.93958e-08,0.5664
4.94191e-08,0.5551
4.94424e-08,0.5326
4.94656e-08,0.5152
4.94889e-08,0.5117
4.95122e-08,0.5146
4.95354e-08,0.5149
4.95587e-08,0.5083
4.95820e-08,0.4996
4.96052e-08,0.4952
4.96285e-08,0.4958
4.96518e-08,0.5000
4.96750e-08,0.5065
4.96983e-08,0.5162
4.97216e-08,0.5335
4.97448e-08,0.5735
4.97681e-08,0.6741
4.97914e-08,0.8128
4.98146e-08,0.9231
4.98379e-08,0.9976
4.98612e-08,1.0582
4.98844e-08,1.1110
4.99077e-08,1.1460
4.99310e-08,1.1593
4.99542e-08,1.1728
4.99775e-08,1.1892
5.00008e-08,1.1915
5.00240e-08,1.1831
